"id","partcoun","colcoun","con","deagen_1","deagen_2","deagen_3","deagen_4","deagen_5","deagen_6","deagen_7","deagen_8","deagen_9","deagen_10","deagen_11","deagen_12","decom_1","decom_2","decom_3","decom_4","decom_5","decom_6","decom_7","decom_8","decom_9","decom_10","decom_11","decom_12","dedom_1","dedom_2","dedom_3","dedom_4","dedom_5","dedom_6","dedom_7","dedom_8","dedom_9","dedom_10","dedom_11","dedom_12","deweak_1","deweak_2","deweak_3","deweak_4","deweak_5","deweak_6","deweak_7","deweak_8","deweak_9","deweak_10","deweak_11","deweak_12","preagen_1","preagen_2","preagen_3","preagen_4","preagen_5","preagen_6","preagen_7","preagen_8","preagen_9","preagen_10","preagen_11","preagen_12","precom_1","precom_2","precom_3","precom_4","precom_5","precom_6","precom_7","precom_8","precom_9","precom_10","precom_11","precom_12","predom_1","predom_2","predom_3","predom_4","predom_5","predom_6","predom_7","predom_8","predom_9","predom_10","predom_11","predom_12","preweak_1","preweak_2","preweak_3","preweak_4","preweak_5","preweak_6","preweak_7","preweak_8","preweak_9","preweak_10","preweak_11","preweak_12","selfconagen_1","selfconagen_2","selfconagen_3","selfconagen_4","selfconagen_5","selfconagen_6","selfconagen_7","selfconagen_8","selfconagen_9","selfconagen_10","selfconagen_11","selfconagen_12","selfconcom_1","selfconcom_2","selfconcom_3","selfconcom_4","selfconcom_5","selfconcom_6","selfconcom_7","selfconcom_8","selfconcom_9","selfconcom_10","selfconcom_11","selfconcom_12","selfcondom_1","selfcondom_2","selfcondom_3","selfcondom_4","selfcondom_5","selfcondom_6","selfcondom_7","selfcondom_8","selfcondom_9","selfcondom_10","selfcondom_11","selfcondom_12","selfconweak_1","selfconweak_2","selfconweak_3","selfconweak_4","selfconweak_5","selfconweak_6","selfconweak_7","selfconweak_8","selfconweak_9","selfconweak_10","selfconweak_11","selfconweak_12","preman_1","preman_2","preman_3","preman_4","maleprepro_text","reman_text","unman_text","age","maj","maj_text","famroles_1","famroles_2","subsosta","areagrow","re_1","re_2","child","cit","mi_1","mi_1_text","mi_2","gen","gen_text","ed","marstat","sexor","sexor_text","eth_whitecaueu","eth_eastapais","eth_southa","eth_blackafa","eth_censouthaf","eth_armideastnorthaf","eth_abnafirstna","eth_southahislat","eth_carsouthis","eth_cana","eth_noid","eth_none","eth_oth","eth_oth_text","femid","masid","genid","polor_1","polor_2","atcheck_1","atcheck_2","atcheck_3","deagen","decom","dedom","deweak","preagen","precom","predom","preweak","selfconagen","selfconcom","selfcondom","selfconweak","preman","eth_sum","eth_sumex","justwhitecaueuid","eth_justloc","eth_white","eth_nonwhite","eth_multi","eth_di","eth_tri","sexor_di","atcheckper_1","atcheckper_2","atcheckper_3","atcheckper_sum"
"571",4,9,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,2,4,2,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,1,1,3,2,3,2,3,2,3,4,4,4,2,4,5,3,3,6,3,4,3,3,3,3,1,2,2,2,4,7,2,1,7,5,6,6,5,5,2,3,7,7,7,7,5,7,6,3,"Some people frown upon guys that are fascinated with dancing or make-up. Personally, I despise toxic masculinity and do not support this type of hate.","Be yourself and treat others with respect and kindness.","I don't really care about whether or not I am acting manly or unmanly.",18,3," ",3,NA,"5",1,NA,9,"0",1,1," ",1,1," ",0,1,3," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,2,4,1,7,4,2,3,4,3.58333333333333,4.16666666666667,4,4,4.16666666666667,2.83333333333333,4,2.25,3.75,2.75,5.58333333333333,5.25,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"572",4,9,1,5,6,7,5,6,4,4,5,5,5,5,5,2,3,2,2,3,2,1,4,2,2,2,3,6,6,5,5,7,5,6,4,7,6,7,6,2,2,2,2,3,2,2,2,3,2,3,2,5,6,6,6,6,4,6,6,4,5,6,6,3,6,4,4,3,3,5,5,3,4,3,4,3,2,4,4,4,4,4,3,2,4,3,3,3,2,3,2,2,3,2,1,2,3,3,3,5,6,6,6,5,5,6,5,3,4,6,5,2,5,2,3,2,2,3,4,2,2,2,3,3,2,2,3,3,6,3,3,2,3,4,3,1,2,4,2,2,2,2,2,4,2,3,5,3,3,4,2,"Being overly emotional","If he has to prove himself, he's to insecure to be a real man","Nothing",20,2," ",9,2,"6",3,0,8,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,4,1,1,4,4,2,3,5.16666666666667,2.33333333333333,5.83333333333333,2.25,5.5,3.91666666666667,3.33333333333333,2.41666666666667,5.16666666666667,2.66666666666667,3.08333333333333,2.58333333333333,3,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"573",4,9,1,4,4,5,5,4,5,4,5,6,6,4,5,2,4,2,3,2,2,2,3,2,3,2,3,5,5,5,5,5,5,5,5,6,5,6,5,3,4,3,3,3,4,3,4,4,4,4,4,6,6,5,6,6,5,6,6,5,6,6,6,5,6,5,6,5,6,5,6,5,6,5,5,3,3,2,6,3,2,4,3,3,3,2,3,2,2,2,3,2,1,2,1,2,3,2,2,5,6,6,6,5,6,6,5,5,5,6,5,6,6,5,6,5,6,6,5,4,5,6,6,2,3,2,3,2,3,3,2,2,4,1,2,3,3,5,5,2,2,3,1,4,4,5,4,5,4,5,5,"Showing weakness. Like crying, being ""soft"" etc","Drink loads of pints. In my area, you would call him a real man if he can drink well","At a primary school Christmas concert I had to do my Irish dancing and wear the sparkly outfit that we had. The lads would have a go and call me a pussy etc. I did nothing except get angry",20,2," ",5,2,"6",3,8,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,5,5,6,6,4,2,3,4.75,2.5,5.16666666666667,3.58333333333333,5.75,5.41666666666667,3.08333333333333,2,5.5,5.5,2.41666666666667,3.41666666666667,4.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"574",4,9,1,6,6,7,4,6,5,3,5,4,5,3,6,2,1,2,3,1,1,1,2,2,3,1,3,6,7,2,7,6,2,7,7,7,5,7,7,3,1,1,2,1,7,2,7,1,3,2,6,5,6,6,6,6,5,3,7,5,4,6,5,4,5,2,5,1,4,2,4,1,3,3,4,3,5,3,3,2,2,4,3,3,3,3,2,1,1,3,1,1,1,6,2,2,2,3,1,5,7,2,6,4,7,5,7,7,6,6,7,6,7,2,1,5,6,5,6,4,6,5,7,7,4,4,4,4,4,4,3,7,4,5,3,4,4,4,2,2,2,5,2,5,2,3,4,3,7,6,2,"Hitting a woman","Something stupid he was dared to do","I just dropped an empty box when trying to pick it up I simply said that wasn't very manly of me laughed and that was it. I don't really care enough about what is perceived to be manly to remember anything serious. I just used it as a shitty joke line years ago, I don't do that anymore. I don't like it classing something as manly or feminine.",33,3," ",0,1,"7",2,0,10,"0",1,1," ",1,1," ",0,1,2," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,4,3,1,2,4,2,3,5,1.83333333333333,5.83333333333333,3,5.33333333333333,3.16666666666667,3,2,5.75,5,4.41666666666667,3.25,4.5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"575",4,9,1,4,4,5,4,5,6,4,4,5,4,4,4,3,4,3,4,3,1,3,4,3,3,1,4,5,5,4,5,5,5,5,6,5,3,5,4,3,3,4,2,5,4,4,4,4,3,2,3,5,6,5,6,6,5,6,5,5,5,6,6,4,5,4,5,4,3,5,5,5,5,3,5,3,2,2,2,2,2,3,2,3,4,3,3,4,2,2,2,2,2,3,4,3,3,2,3,4,4,5,5,3,2,4,5,5,5,3,5,5,4,6,5,4,4,5,4,5,4,2,5,1,2,2,2,2,2,2,3,3,2,2,1,3,3,3,2,3,5,2,4,5,5,2,3,5,5,5,4," "," "," ",21,13," ",7,5,"4",2,3,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,4,2,4,6,4,2,3,4.41666666666667,3,4.75,3.41666666666667,5.5,4.41666666666667,2.58333333333333,2.66666666666667,4.16666666666667,4.41666666666667,2,3.33333333333333,4.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"576",4,9,1,7,4,7,4,5,6,4,6,7,6,4,5,3,3,2,2,1,1,3,4,2,1,1,4,6,7,7,7,7,7,7,7,7,7,7,7,2,4,4,3,3,4,4,3,4,4,1,4,6,7,5,7,7,7,7,7,7,7,7,7,7,6,5,4,3,4,4,6,7,7,5,7,2,1,2,6,2,4,1,4,1,1,1,2,2,1,2,2,1,1,3,1,2,4,2,2,4,3,3,4,3,3,3,3,3,3,4,3,4,4,2,5,3,3,5,6,4,5,6,4,3,1,1,1,1,1,1,2,1,2,2,1,6,3,5,6,4,4,4,2,3,6,4,5,6,4,6,7," "," "," ",0,1," ",0,NA,"5",1,6,2," ",1,1," ",1,1," ",3,1,7," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",4,5,7,7,6,4,2,3,5.41666666666667,2.25,6.91666666666667,3.33333333333333,6.75,5.41666666666667,2.25,1.91666666666667,3.25,4.25,1.41666666666667,4.33333333333333,5.75,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"577",4,9,1,5,4,5,4,4,5,4,4,4,4,4,5,3,4,3,3,2,2,3,4,3,4,3,3,4,3,5,5,5,4,5,5,5,4,5,5,3,4,3,3,4,4,3,6,3,4,4,5,6,7,7,7,7,7,7,7,7,7,7,7,5,6,5,6,3,5,5,7,5,7,5,6,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,3,1,1,1,4,2,1,4,1,5,3,6,6,5,5,5,5,4,6,5,6,2,5,2,4,3,4,4,5,4,4,5,6,2,1,1,4,2,2,1,1,2,3,2,3,1,5,3,3,2,1,1,2,3,5,4,4,1,2,2,1,"Unnecessary aggression towards another person","Work hard and make something of himself","Laugh about it and move on",21,13," ",5,2,"6",3,1,2,"0",1,1," ",1,1," ",0,1,2," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",3,5,5,2,6,4,2,3,4.33333333333333,3.08333333333333,4.58333333333333,3.83333333333333,6.91666666666667,5.41666666666667,1.25,1.91666666666667,5.08333333333333,4,2,2.83333333333333,1.5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"578",4,9,1,7,4,7,4,7,7,7,4,4,7,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,4,4,4,4,1,7,7,7,7,1,1,1,4,1,4,1,4,7,7,1,7,5,6,3,6,5,5,6,6,5,5,6,6,6,7,5,7,5,5,6,5,6,5,5,6,1,2,1,2,2,1,1,1,1,2,1,1,3,3,2,2,2,2,5,4,2,2,4,3,5,5,3,6,3,5,5,6,3,4,6,6,6,6,6,6,5,5,6,5,4,6,6,6,1,1,2,1,1,1,1,1,1,1,1,1,5,4,6,3,5,4,2,5,5,2,4,5,3,5,7,2,"Expressing emotions.","Have relationships with lots of women.     Drink with the “lads”","As a gay man who only recently came out I have felt unmanly many times. Especially when my friends would be talking about girls.",18,14," ",6,5,"6",2,0,8,"0",NA,1," ",1,1," ",2,1,5," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,4,5,2,6,4,2,3,5.5,1,4.5,3.25,5.33333333333333,5.66666666666667,1.33333333333333,2.83333333333333,4.75,5.58333333333333,1.08333333333333,4.16666666666667,4.25,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"579",4,9,1,3,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,5,5,5,4,4,4,3,3,3,3,4,3,4,3,3,5,4,4,5,4,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,6,2,5,3,4,5,4,6,5,5,5,7,7,7,7,7,7,7,6,7,7,6,7,4,1,1,2,1,1,1,2,1,2,2,1,7,1,6,3,5,3,2,2,6,7,5,5,3,6,5,6,"Abuse, (sexual, mental, physical)  Unreliable  Untrustworthy  Cowardly","Become a role model for children,  Be supportive, kind,   contribute to communities   Generous  Chivalry","Losing ones manhood doesnt not mean   you become feminine. Being  'man' includes physiology. But also holding morals expected by history and society. (Strong, brave, protective, etc.)  If you lose your manhood for not having those good qualities doesn't equal to feminine. As woman can posses these qualities even more than men at time.",21,11," ",6,4,"4",2,1,8,"0",1,3," ",3,1," ",0,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,6,2,7,4,2,3,3.83333333333333,4.41666666666667,3.41666666666667,4.25,4,4,4,4,4.41666666666667,6.83333333333333,1.58333333333333,4.33333333333333,5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"580",4,9,1,5,6,3,4,5,4,3,5,5,4,6,4,3,6,4,4,3,4,2,3,4,6,4,4,4,4,3,6,6,1,5,2,7,2,1,1,4,3,4,2,3,4,3,2,1,4,4,4,4,7,3,6,5,5,5,6,4,7,6,6,7,7,4,7,5,4,7,7,7,7,6,7,1,1,2,1,4,1,1,1,1,3,1,1,1,2,5,3,1,1,2,1,1,1,4,1,2,7,3,5,1,7,3,2,2,2,7,5,5,5,5,5,6,6,5,4,6,4,5,6,4,3,2,4,5,1,1,3,2,7,1,2,7,3,6,5,5,3,4,4,5,4,4,6,5,5,4,7,"- No Backbone  - Not sticking up for what's right  - Being the 'tough guy' without showing emotions  - Not caring for people they're responsible for  - abusing their power  - putting down others  Etc.","Being his Own person - meaning he doesn't care about ""prove to others that he was a real man"" - that's a loaded question & an unfair perspective on men in Irish society.","I let opinions of others cloud and hurt my judgement, self esteem & attitude.",19,0,"Business & Education",9,0,"3",3,8,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,6,7,5,4,4,2,3,4.5,3.91666666666667,3.5,3.16666666666667,5.33333333333333,6.25,1.5,1.91666666666667,3.83333333333333,5.16666666666667,2.91666666666667,4.66666666666667,5.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"581",4,9,1,6,7,5,4,6,6,4,6,6,5,5,4,3,3,3,2,2,2,2,3,3,3,3,3,2,4,2,6,7,5,6,7,6,4,6,6,3,2,3,2,4,4,2,4,4,3,3,2,6,7,6,7,6,5,6,5,7,3,7,6,5,7,5,6,5,4,5,4,6,5,6,6,3,3,2,3,5,2,3,1,2,4,4,3,1,1,1,3,1,1,4,1,1,4,2,2,5,6,6,6,7,6,5,6,3,3,6,6,7,6,7,7,6,5,6,7,6,7,7,6,2,5,2,4,4,4,4,2,2,4,5,6,3,2,2,4,3,2,3,1,3,6,2,1,4,5,4,7,"Lack of ambition. Some 'men' waste away at home, instead of focusing on improving their lives and the lives around them.","Improving the parts of themselves that are weakest, eg; being more caring, improving work ethic, etc","When I did not fufill responsibilities at college. I worked harder the next week.",19,0,"Design",8,4,"5",2,3,9,"0",1,3," ",3,1," ",0,2,2," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,5,4,5,7,4,2,3,5.33333333333333,2.66666666666667,5.08333333333333,3,5.91666666666667,5.33333333333333,2.91666666666667,1.83333333333333,5.41666666666667,6.41666666666667,3.66666666666667,2.66666666666667,5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"582",4,9,1,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,2,3,5,4,5,5,4,4,5,4,5,5,5,4,4,4,4,4,4,4,3,5,4,4,4,4,4,5,4,5,6,6,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,5,7,4,4,4,4,4,4,3,4,4,5,4,3,5,5,4,4,5,5,4,4,5,5,4,4,4,4,4,4,6,7,6,5,5,5,6,7,6,7,7,5,6,6,7,6,6,6,6,7,3,3,3,4,3,3,2,2,4,4,1,4,6,3,4,4,4,4,5,2,4,4,4,2,3,3,4,5,"Annoying someone for no reason","Not being afraid to stand up to someone who is bullying you","Being too scared to walk across a beam 50 metres above the ground",20,0,"Design",5,5,"5",3,6,2,"0",1,1," ",1,1," ",2,1,7," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,6,5,5,5,4,2,3,4.16666666666667,3.66666666666667,4.58333333333333,4,5.16666666666667,6,3.91666666666667,4.5,5.25,6.25,3,3.83333333333333,3.75,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"583",4,9,1,6,4,7,7,7,7,6,4,7,7,5,1,1,7,1,4,1,1,1,7,1,7,1,7,1,1,1,5,7,5,7,1,4,3,7,7,1,1,1,7,1,7,1,7,1,1,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,5,7,5,4,7,7,6,7,7,7,1,3,2,4,4,1,1,1,4,1,3,1,1,1,1,4,1,1,1,1,1,1,1,3,6,6,7,6,4,7,4,5,5,7,6,6,6,7,7,6,6,5,6,3,6,NA,5,6,3,5,5,4,4,5,4,5,4,7,4,4,1,1,1,3,3,3,2,4,2,4,2,5,7,7,7,7,"Not having basic manners.","Always keep an eye out for those in need and be willing to help them whenever possible.","Not standing up for my friend who was being alienated by a group of bullies. I eventually got my act together and stood up for him.",18,14," ",7,2,"6",2,6,2,"0",1,1," ",3,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,5,7,6,6,4,2,3,5.66666666666667,3.25,4.08333333333333,3.5,6.83333333333333,6.33333333333333,2.16666666666667,1.41666666666667,5.75,NA,4.5,2.58333333333333,7,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"584",4,9,1,6,6,6,5,6,4,4,6,7,7,3,2,3,5,3,2,1,4,3,4,5,6,5,2,1,2,2,5,4,5,3,2,6,4,5,5,6,5,2,3,5,4,5,6,6,1,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,6,1,3,4,7,1,2,1,2,1,5,1,1,6,1,5,1,6,3,2,5,6,2,3,6,5,7,6,7,5,5,5,7,6,5,7,7,7,7,7,7,4,6,7,6,6,7,6,7,3,2,5,6,1,2,2,1,2,6,1,3,4,1,7,6,4,2,1,5,5,4,5,5,7,1,7,7,"we as men find that the feminist movement is not about equality and more for women power. it is seen all over media and talk shows where feminist state only female issues when the correct term is for equality between 2 sexes, hence we see increase of discrimination in men that is now seen as ""OK"" to discriminate men today which is bizarre.","he shouldn't, men know how to behave, only small number of guys that show bad behaviour automatically shows that all 100% men is behaving badly.","I find nowadays that men and not only myself have to second guess what we do around women, it is very easy to criminalise men today just because the me too movement and feminism. the movement has gone too far that allow the small population of women to give false claims about the any harassment. it does not masculinity men but makes men feel confused and fearful of false allegations. there is also no fair equality to men today then it is to women through human rights and laws. women has more opportunity then men. As a gay male, society now only look at all males as criminals, thugs and toxic.",20,4," ",1,1,"10",3,1,2,"0",1,1," ",1,1," ",0,1,4," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,1,2,7,4,2,3,5.16666666666667,3.58333333333333,3.66666666666667,4.08333333333333,7,6.75,2.41666666666667,3.83333333333333,6,6.41666666666667,2.83333333333333,4.08333333333333,5.5,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"585",4,9,1,4,4,5,5,5,5,4,3,5,5,4,4,2,3,2,2,3,2,2,3,2,2,2,3,NA,5,5,5,6,5,5,6,5,6,6,6,3,4,3,3,3,5,4,5,3,2,3,3,5,7,5,2,7,6,7,7,7,6,7,5,7,7,6,6,5,7,5,7,6,7,5,7,1,2,1,3,1,2,1,1,1,1,1,1,1,1,4,1,2,1,4,3,2,2,2,1,3,5,6,4,5,6,6,6,4,6,5,5,5,5,5,4,5,5,4,6,4,6,5,6,3,4,3,4,4,3,4,3,4,7,3,2,7,4,4,4,6,7,5,6,5,4,2,5,4,5,6,5,"Showing/Talking about ones feelings","Be more assertive and dominant compared to others","Nothing in particular, just gave myself time",18,13," ",3,8,"6",3,5,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",4,4,4,2,7,4,2,3,4.41666666666667,2.33333333333333,NA,3.41666666666667,5.91666666666667,6.25,1.33333333333333,2,5.08333333333333,5,3.66666666666667,4.91666666666667,5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"586",4,9,1,7,4,7,4,4,4,4,1,4,7,4,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,7,7,4,7,7,7,4,7,7,1,1,1,NA,7,7,4,7,1,1,1,1,6,5,6,7,7,7,7,6,6,5,6,6,7,7,5,7,7,1,7,6,7,2,7,5,5,4,1,5,3,1,4,2,4,3,1,2,1,1,2,NA,1,1,1,1,1,1,1,1,7,2,5,7,5,7,7,4,7,5,7,7,5,7,5,6,7,4,7,6,7,7,5,5,5,3,4,6,5,4,6,4,3,5,NA,2,2,1,1,1,1,1,1,1,1,1,7,2,4,5,7,7,"Rape, Imposing ones sexuality aggresively on another.","Be responsible. Be aware of others and of how you can help them if they need it.  Be open, have candour.  If you have to lead, do it by consensus rather than force. it is better to bring people with you by force of argument, than by force of arms.","I have been one of the less than 2% of male recipients of One parent Allowance. My biggest fear as a single male parent has been that my ""masculinity"" would somehow stint my son's emotional growth.     The trope that children learn their social skills and develop their emotional intelligence at their mother's knee was one that terrified me as my son lost his mother when he was 3. How could i fill the role he he needed?  Yet now he is 15, emotionally stable, very social and above all else he is happy.    I spent a large portion of his childhood trying to be 2 parents, I did not and do not gender my feelings.  Society does that, I'm more a fan of embracing what you feel...  Feelings do not have gender, they have reactions. How one handles those reactions and the feelings of others is far more important than wondering whether one has a feminine pique or a masculine rage.",40,12," ",0,0,"3",1,0,2,"1",1,0,"I lived abroad for 4 years and returned to ireland at 23",1,1," ",3,3,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,7,1,2,7,4,2,3,4.75,1,6,NA,6.16666666666667,5.66666666666667,2.91666666666667,NA,5.83333333333333,5.91666666666667,NA,1.66666666666667,5.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"587",4,9,1,4,5,6,5,7,6,7,7,5,7,7,7,6,4,1,1,1,1,4,7,5,2,1,7,4,2,1,7,5,2,3,5,4,3,4,1,1,7,3,4,3,4,3,6,4,1,2,1,5,7,6,7,7,7,7,7,7,6,6,7,7,7,7,7,5,7,7,7,7,7,7,7,3,5,2,5,3,2,1,2,3,1,2,1,3,1,2,1,1,1,1,3,1,1,1,1,5,7,7,7,7,NA,7,6,6,6,7,5,7,7,7,7,3,5,7,7,6,7,6,6,1,1,1,5,4,1,1,1,2,1,1,1,2,1,2,1,2,1,2,3,1,1,2,1,1,1,3,1,"Being timid, weak and easily pushed around. Men are unable to show their emotions as it would highlight them as weak.","Ask a girl out and sleep with her i guess. Get a good paying job and have fun with the lads on weekends also.","Never happend to me.",24,12," ",5,2,"8",1,4,2,"0",1,1," ",1,1," ",5,2,2," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,4,2,7,4,2,3,6.08333333333333,3.33333333333333,3.41666666666667,3.25,6.58333333333333,6.83333333333333,2.5,1.41666666666667,NA,6.25,1.66666666666667,1.58333333333333,1.5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"588",4,9,1,7,7,6,5,3,7,6,5,7,7,5,7,2,4,1,1,1,1,1,1,1,2,1,1,3,3,4,7,7,6,7,4,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,6,7,6,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,6,5,6,6,5,1,1,3,7,3,4,4,5,3,3,4,3,1,1,1,1,1,1,1,1,1,1,2,1,3,5,3,4,5,4,3,6,3,4,3,4,7,6,7,7,5,6,6,5,7,6,5,7,4,3,4,4,2,3,5,3,5,2,3,5,1,2,2,4,1,1,6,2,3,5,7,4,1,7,7,1,"Wanting to care for children is considered feminine, and men may even be harassed for taking a caring/loving approach as people assume pedophilia.","A feat of strength, such as lifting heavy groceries in one trip, etc.","When my essay for psychology was at risk of not being counted I began to get worried, I repressed said worry and assured others I was completely unfazed",18,7," ",7,4,"4",3,0,9,"0",1,1," ",1,1," ",0,2,3," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",4,4,3,2,7,4,2,3,6,1.41666666666667,5,1,6.83333333333333,5.25,3.41666666666667,1.08333333333333,3.91666666666667,6.16666666666667,3.58333333333333,3.16666666666667,4,1,1,1,0,1,0,0,0,0,1,1,1,1,3
"589",4,9,1,7,7,7,1,7,7,1,5,7,7,1,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,7,7,5,7,7,7,7,5,1,1,1,7,1,1,5,3,1,1,1,3,6,7,6,5,7,7,5,6,7,6,6,6,5,5,2,4,1,5,4,6,4,7,7,4,7,5,5,6,5,2,5,1,2,3,4,5,1,1,1,1,1,1,1,1,3,4,1,1,3,5,4,4,6,6,7,5,4,5,4,5,3,5,1,5,6,5,5,3,2,5,7,5,5,1,1,5,1,3,4,1,4,2,5,4,2,1,1,2,2,4,4,1,4,4,4,5,6,7,7,1,"Expressing their emotions","Take control of a situation","Looked at my giant erection",20,13," ",5,NA,"8",3,3,9,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",5,2,7,3,7,4,2,3,5.16666666666667,1.08333333333333,5.16666666666667,2.16666666666667,6.16666666666667,4.5,4.16666666666667,1.41666666666667,4.83333333333333,4.33333333333333,3,2.83333333333333,5.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"590",4,9,1,7,4,6,4,4,7,7,5,5,6,5,6,4,4,2,4,1,2,1,4,4,4,4,2,2,6,1,7,7,7,6,6,7,7,7,6,1,2,2,3,2,2,1,4,2,1,4,1,5,7,6,5,6,6,7,6,6,7,6,6,7,7,5,6,2,4,6,4,2,5,5,5,5,2,2,4,3,2,3,2,2,4,3,1,2,1,2,3,1,2,1,4,2,3,4,1,4,5,7,4,1,6,7,6,7,7,6,7,6,7,6,6,6,4,5,4,6,4,5,7,6,6,4,7,3,2,4,2,5,7,3,2,7,3,5,2,5,2,5,4,5,7,4,7,2,7,5,2,"Opening up about ones feelings and showing emotion."," ","Opened up about my feelings and felt bad after it so just bottled it up instead.",19,9," ",10,0,"4",3,7,2,"0",1,1," ",1,1," ",2,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,6,6,7,4,2,3,5.5,3,5.75,2.08333333333333,6.08333333333333,4.83333333333333,2.75,2.16666666666667,5.58333333333333,5.5,4.25,4.66666666666667,4,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"591",4,9,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,2,1,1,2,2,1,1,1,2,6,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,6,2,2,2,1,7,7,7,7,7,7,7,7,7,7,7,7,2,4,2,3,3,3,1,3,2,3,2,3,7,7,7,7,7,7,7,7,7,7,7,5,1,1,1,1,1,1,1,1,1,1,1,1,2,7,6,6,6,5,6,6,4,5,5,6,6,6,5,5,6,4,4,6,6,7,5,6,2,2,2,4,4,5,1,4,6,5,5,2,7,2,4,4,7,5,6,2,6,7,4,6,7,7,7,7,"Anything with a ""feminine"" association, cooking, a desire to create clothing, being in tune with emotions","Do something pig headed, dangerous and or sexist, starting fights,","Nothing because I accepted the change",19,8," ",5,5,"5",1,0,8,"0",1,1," ",1,1," ",2,2,2," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",4,4,3,5,7,4,2,3,7,1.33333333333333,6.91666666666667,2.25,7,2.58333333333333,6.83333333333333,1,5.33333333333333,5.5,3.5,5,7,1,1,1,0,1,0,0,0,0,0,1,1,1,3
